Date,Status,Flight_Number,Airline,Airline_Code,Direction,Origin,Destination,Sched_Departure_Date,Sched_Departure_Time,Actual_Departure_Date,Actual_Departure_Time,Departure_Delay_mins,Actual_Arrival_Date,Actual_Arrival_Time,Arrival_Delay_mins,Duration,Hour_Slot
"Sat, 16. Aug",Landed,AI2432 AIC2432,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,08:45 IST,16 Aug,09:03 IST,18.0,16 Aug,10:49 IST,-5.0,,08:00:00
"Sat, 16. Aug",Landed,6E204 IGO664J,IndiGo,6E/IGO,Departure,,Dehradun (DED / VIDN),16 Aug,08:50 IST,16 Aug,09:02 IST,12.0,16 Aug,11:05 IST,,,08:00:00
"Sat, 16. Aug",Landed,QP1524 AKJ152V,AirKenya,QP/XAK,Departure,,Lucknow (LKO / VILK),16 Aug,08:50 IST,16 Aug,09:09 IST,19.0,16 Aug,10:57 IST,-2.0,,08:00:00
"Sat, 16. Aug",Landed,6E2301 IGO865K,IndiGo,6E/IGO,Departure,,Bhubaneswar (BBI / VEBS),16 Aug,08:55 IST,16 Aug,10:01 IST,1.0,16 Aug,11:59 IST,39.0,,08:00:00
"Sat, 16. Aug",Landed,6E2347 IGO2347,IndiGo,6E/IGO,Departure,,Ahmedabad (AMD / VAAH),16 Aug,08:55 IST,16 Aug,09:26 IST,31.0,16 Aug,10:17 IST,2.0,,08:00:00
"Sat, 16. Aug",Landed,AI2739 AIC2739,Air India,AI/AIC,Departure,,Chennai (MAA / VOMM),16 Aug,09:00 IST,16 Aug,09:14 IST,14.0,16 Aug,10:47 IST,-12.0,,08:00:00
"Sat, 16. Aug",Landed,6E6674 IGO6674,IndiGo,6E/IGO,Departure,,Mangalore (IXE / VOML),16 Aug,09:05 IST,16 Aug,09:26 IST,21.0,16 Aug,10:37 IST,7.0,,08:00:00
"Sat, 16. Aug",Landed,QP1518 AKJ151H,AirKenya,QP/XAK,Departure,,Cochin (COK / VOCI),16 Aug,09:10 IST,16 Aug,09:20 IST,10.0,16 Aug,11:10 IST,-4.0,,08:00:00
"Sat, 16. Aug",Landed,AI2107 AIC2107,Air India,AI/AIC,Departure,,Singapore (SIN / WSSS),16 Aug,09:10 IST,16 Aug,09:26 IST,16.0,16 Aug,18:02 UTC+08,22.0,,08:00:00
"Sat, 16. Aug",Landed,6E6057 IGO6057,IndiGo,6E/IGO,Departure,,Goa (GOX / VOGA),16 Aug,09:15 IST,16 Aug,09:30 IST,15.0,16 Aug,10:18 IST,-11.0,,08:00:00
"Sat, 16. Aug",Landed,AI645 AIC645,Air India,AI/AIC,Departure,,Jodhpur (JDH / VIJO),16 Aug,09:15 IST,16 Aug,09:52 IST,37.0,16 Aug,11:06 IST,1.0,,08:00:00
"Sat, 16. Aug",Landed,AI2863 AIC2863,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),16 Aug,09:20 IST,16 Aug,09:29 IST,9.0,16 Aug,10:44 IST,-15.0,,08:00:00
"Sat, 16. Aug",Landed,AI2960 AIC2960,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,09:25 IST,16 Aug,09:35 IST,10.0,16 Aug,11:12 IST,-27.0,,08:00:00
"Sat, 16. Aug",Landed,S5161 SDG161,Small Planet Airlines,S5/LLC,Departure,,Kolhapur (KLH / VAKP),16 Aug,09:30 IST,16 Aug,16:49 IST,7.0,16 Aug,17:29 IST,6.0,,08:00:00
"Sat, 16. Aug",Landed,BA134 BAW134,British Airways,BA/BAW,Departure,,London (LHR / EGLL),16 Aug,09:30 IST,16 Aug,10:42 IST,1.0,16 Aug,15:03 BST,8.0,,08:00:00
"Sat, 16. Aug",Landed,6E5236 IGO5236,IndiGo,6E/IGO,Departure,,Srinagar (SXR / VISR),16 Aug,09:30 IST,16 Aug,09:37 IST,7.0,16 Aug,12:13 IST,-1.0,,09:00:00
"Sat, 16. Aug",Landed,6E1823 IGO1823,IndiGo,6E/IGO,Departure,,Tbilisi (TBS / UGTB),16 Aug,09:30 IST,16 Aug,10:07 IST,37.0,16 Aug,13:32 UTC+04,-27.0,,09:00:00
"Sat, 16. Aug",Landed,6E2264 IGO88DN,IndiGo,6E/IGO,Departure,,Chandigarh (IXC / VICG),16 Aug,09:40 IST,16 Aug,10:09 IST,29.0,16 Aug,11:59 IST,4.0,,09:00:00
"Sat, 16. Aug",Landed,6E1115 IGO1115,IndiGo,6E/IGO,Departure,,Dhaka (DAC / VGHS),16 Aug,09:40 IST,16 Aug,11:52 IST,2.0,16 Aug,14:53 UTC+06,1.0,,09:00:00
"Sat, 16. Aug",Landed,AI2663 AIC2663,Air India,AI/AIC,Departure,,Srinagar (SXR / VISR),16 Aug,09:40 IST,16 Aug,09:55 IST,15.0,16 Aug,12:16 IST,-23.0,,09:00:00
"Sat, 16. Aug",Landed,AI2579 AIC2579,Air India,AI/AIC,Departure,,Udaipur (UDR / VAUD),16 Aug,09:50 IST,16 Aug,10:20 IST,30.0,16 Aug,11:23 IST,8.0,,09:00:00
"Sat, 16. Aug",Landed,6E5092 IGO5092,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),16 Aug,09:50 IST,16 Aug,10:03 IST,13.0,16 Aug,11:19 IST,-40.0,,09:00:00
"Sat, 16. Aug",Landed,6E5313 IGO453N,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),16 Aug,09:55 IST,16 Aug,10:13 IST,18.0,16 Aug,11:48 IST,-11.0,,09:00:00
"Sat, 16. Aug",Landed,AI2430 AIC2430,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,10:00 IST,16 Aug,10:23 IST,23.0,16 Aug,12:03 IST,-11.0,,09:00:00
"Sat, 16. Aug",Landed,6E5318 IGO450K,IndiGo,6E/IGO,Departure,,Hyderabad (HYD / VOHS),16 Aug,10:00 IST,16 Aug,11:19 IST,1.0,16 Aug,12:27 IST,47.0,,09:00:00
"Sat, 16. Aug",Landed,6E5165 IGO592C,IndiGo,6E/IGO,Departure,,Kolkata (CCU / VECC),16 Aug,10:05 IST,16 Aug,10:15 IST,10.0,16 Aug,12:39 IST,-15.0,,09:00:00
"Sat, 16. Aug",Landed,WY202 OMA202,Oman Air,WY/OMA,Departure,,Muscat (MCT / OOMS),16 Aug,10:05 IST,16 Aug,10:30 IST,25.0,16 Aug,11:06 UTC+04,-8.0,,09:00:00
"Sat, 16. Aug",Landed,AI2877 AIC2877,Air India,AI/AIC,Departure,,Hyderabad (HYD / VOHS),16 Aug,10:05 IST,16 Aug,10:36 IST,31.0,16 Aug,11:42 IST,7.0,,09:00:00
"Sat, 16. Aug",Landed,6E791 IGO791,IndiGo,6E/IGO,Departure,,Jabalpur (JLR / VAJB),16 Aug,10:10 IST,16 Aug,10:15 IST,5.0,16 Aug,11:50 IST,-14.0,,09:00:00
"Sat, 16. Aug",Landed,6E1855 IGO1855,IndiGo,6E/IGO,Departure,,Victoria (SEZ / FSIA),16 Aug,10:10 IST,16 Aug,10:47 IST,37.0,16 Aug,13:34 UTC+04,24.0,,09:00:00
"Sat, 16. Aug",Landed,EK505 UAE33N,Emirates,EK/UAE,Departure,,Dubai (DXB / OMDB),16 Aug,10:15 IST,16 Aug,10:57 IST,42.0,16 Aug,11:52 UTC+04,7.0,,09:00:00
"Sat, 16. Aug",Landed,6E5181 IGO388U,IndiGo,6E/IGO,Departure,,Indore (IDR / VAID),16 Aug,10:20 IST,16 Aug,10:38 IST,18.0,16 Aug,11:48 IST,3.0,,09:00:00
"Sat, 16. Aug",Landed,AI695 AIC695,Air India,AI/AIC,Departure,,Varanasi (VNS / VIBN),16 Aug,10:20 IST,16 Aug,11:05 IST,45.0,16 Aug,13:04 IST,29.0,,09:00:00
"Sat, 16. Aug",Landed,6E603 IGO603,IndiGo,6E/IGO,Departure,,Andal (RDP / VEDG),16 Aug,10:25 IST,16 Aug,10:40 IST,15.0,16 Aug,12:55 IST,-4.0,,09:00:00
"Sat, 16. Aug",Landed,AI633 AIC633,Air India,AI/AIC,Departure,,Bhopal (BHO / VABP),16 Aug,10:25 IST,16 Aug,11:01 IST,36.0,16 Aug,12:17 IST,12.0,,10:00:00
"Sat, 16. Aug",Landed,6E2442 IGO2442,IndiGo,6E/IGO,Departure,,Lucknow (LKO / VILK),16 Aug,10:25 IST,16 Aug,11:33 IST,1.0,16 Aug,11:45 IST,-49.0,,10:00:00
"Sat, 16. Aug",Landed,AI2994 AIC2994,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,10:30 IST,16 Aug,11:09 IST,39.0,16 Aug,12:51 IST,6.0,,10:00:00
"Sat, 16. Aug",Landed,6E6118 IGO31TV,IndiGo,6E/IGO,Departure,,Tiruchirapalli (TRZ / VOTR),16 Aug,10:35 IST,16 Aug,10:37 IST,2.0,16 Aug,12:37 IST,-2.0,,10:00:00
"Sat, 16. Aug",Landed,6E624 IGO624,IndiGo,6E/IGO,Departure,,Thiruvananthapuram (TRV / VOTV),16 Aug,10:35 IST,16 Aug,12:11 IST,1.0,16 Aug,13:58 IST,1.0,,10:00:00
"Sat, 16. Aug",Landed,QP1529 AKJ152W,AirKenya,QP/XAK,Departure,,Darbhanga (DBR / VE89),16 Aug,10:45 IST,16 Aug,11:06 IST,21.0,16 Aug,13:34 IST,4.0,,10:00:00
"Sat, 16. Aug",Landed,6E5321 IGO5321,IndiGo,6E/IGO,Departure,,Rajkot (HSR / VAHS),16 Aug,10:45 IST,16 Aug,11:15 IST,30.0,16 Aug,11:59 IST,4.0,,10:00:00
"Sat, 16. Aug",Landed,6E535 IGO535,IndiGo,6E/IGO,Departure,,Deoghar (DGH / VEDO),16 Aug,10:45 IST,16 Aug,11:12 IST,27.0,16 Aug,13:22 IST,12.0,,10:00:00
"Sat, 16. Aug",Landed,AI673 AIC673,Air India,AI/AIC,Departure,,Patna (PAT / VEPT),16 Aug,10:50 IST,16 Aug,11:25 IST,35.0,16 Aug,13:35 IST,15.0,,10:00:00
"Sat, 16. Aug",Landed,6E673 IGO59TY,IndiGo,6E/IGO,Departure,,Cochin (COK / VOCI),16 Aug,10:55 IST,16 Aug,11:55 IST,1.0,16 Aug,13:28 IST,38.0,,10:00:00
"Sat, 16. Aug",Landed,VS355 VIR355,Virgin Atlantic,VS/VIR,Departure,,London (LHR / EGLL),16 Aug,10:55 IST,16 Aug,11:34 IST,39.0,16 Aug,15:49 BST,-25.0,,10:00:00
"Sat, 16. Aug",Landed,QP1543 AKJ154C,AirKenya,QP/XAK,Departure,,Bangalore (BLR / VOBL),16 Aug,10:55 IST,16 Aug,11:13 IST,18.0,16 Aug,12:49 IST,-5.0,,10:00:00
"Sat, 16. Aug",Landed,QP1385 AKJ138E,AirKenya,QP/XAK,Departure,,Siliguri (IXB / VEBD),16 Aug,11:00 IST,16 Aug,11:18 IST,18.0,16 Aug,14:11 IST,6.0,,10:00:00
"Sat, 16. Aug",Landed,AI611 AIC611,Air India,AI/AIC,Departure,,Jaipur (JAI / VIJP),16 Aug,11:00 IST,16 Aug,13:53 IST,2.0,16 Aug,15:17 IST,2.0,,10:00:00
"Sat, 16. Aug",Landed,AI2444 AIC2444,Air India,AI/AIC,Departure,,Hyderabad (HYD / VOHS),16 Aug,11:00 IST,16 Aug,11:41 IST,41.0,16 Aug,12:47 IST,17.0,,10:00:00
"Sat, 16. Aug",Landed,AI647 AIC647,Air India,AI/AIC,Departure,,Jamnagar (JGA / VAJM),16 Aug,11:00 IST,16 Aug,12:20 IST,1.0,16 Aug,13:25 IST,1.0,,10:00:00
"Sat, 16. Aug",Landed,AI2491 AIC2491,Air India,AI/AIC,Departure,,Lucknow (LKO / VILK),16 Aug,11:05 IST,16 Aug,11:29 IST,24.0,16 Aug,13:37 IST,12.0,,10:00:00
"Sat, 16. Aug",Landed,ET641 ETH641,Ethiopian Airlines,ET/ETH,Departure,,Addis Ababa (ADD / HAAB),16 Aug,11:05 IST,16 Aug,12:06 IST,1.0,16 Aug,13:52 EAT,-7.0,,10:00:00
"Sat, 16. Aug",Landed,6E1157 IGO1157,IndiGo,6E/IGO,Departure,,Kathmandu (KTM / VNKT),16 Aug,11:05 IST,16 Aug,11:57 IST,52.0,16 Aug,14:56 UTC+0545,51.0,,11:00:00
"Sat, 16. Aug",Landed,EY201 ETD201,Etihad Airways,EY/ETD,Departure,,Abu Dhabi (AUH / OMAA),16 Aug,11:10 IST,16 Aug,11:22 IST,12.0,16 Aug,12:34 UTC+04,-25.0,,11:00:00
"Sat, 16. Aug",Landed,6E5316 IGO171K,IndiGo,6E/IGO,Departure,,Agra (AGR / VIAG),16 Aug,11:10 IST,16 Aug,11:48 IST,38.0,16 Aug,13:26 IST,6.0,,11:00:00
"Sat, 16. Aug",Landed,6E5307 IGO199M,IndiGo,6E/IGO,Departure,,Goa (GOI / VOGO),16 Aug,11:10 IST,16 Aug,11:27 IST,17.0,16 Aug,12:19 IST,-15.0,,11:00:00
"Sat, 16. Aug",Landed,AI2593 AIC2593,Air India,AI/AIC,Departure,,Udaipur (UDR / VAUD),16 Aug,11:15 IST,16 Aug,11:59 IST,44.0,16 Aug,13:07 IST,22.0,,11:00:00
"Sat, 16. Aug",Landed,KC292 KZR292,Air Astana,KC/KZR,Departure,,Almaty (ALA / UAAA),16 Aug,11:15 IST,16 Aug,11:36 IST,21.0,16 Aug,14:57 UTC+05,-2.0,,11:00:00
"Sat, 16. Aug",Landed,6E6827 IGO6827,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),16 Aug,11:15 IST,16 Aug,12:03 IST,48.0,16 Aug,13:43 IST,13.0,,11:00:00
"Sat, 16. Aug",Landed,IX1023 AXB1023,Air India Express,IX/AXB,Departure,,Varanasi (VNS / VIBN),16 Aug,11:15 IST,16 Aug,12:24 IST,1.0,16 Aug,14:15 IST,40.0,,11:00:00
"Sat, 16. Aug",Landed,AI2841 AIC2841,Air India,AI/AIC,Departure,,Goa (GOI / VOGO),16 Aug,11:20 IST,16 Aug,12:20 IST,1.0,16 Aug,13:11 IST,31.0,,11:00:00
"Sat, 16. Aug",Landed,AI2632 AIC2632,Air India,AI/AIC,Departure,,Bangalore (BLR / VOBL),16 Aug,11:20 IST,16 Aug,17:48 IST,6.0,16 Aug,19:18 IST,6.0,,11:00:00
"Sat, 16. Aug",Landed,6E5217 IGO372H,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),16 Aug,11:30 IST,16 Aug,12:22 IST,52.0,16 Aug,13:36 IST,16.0,,11:00:00
"Sat, 16. Aug",Landed,SG2905 SEJ2905,SpiceJet,SG/SEJ,Departure,,Kandla (IXY / VAKE),16 Aug,11:30 IST,16 Aug,12:17 IST,47.0,16 Aug,13:34 IST,34.0,,11:00:00
"Sat, 16. Aug",Landed,AI2419 AIC2419,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,11:40 IST,16 Aug,22:24 IST,10.0,17 Aug,00:01 IST,10.0,,11:00:00
"Sat, 16. Aug",Landed,AI2471 AIC2471,Air India,AI/AIC,Departure,,Kolkata (CCU / VECC),16 Aug,11:40 IST,16 Aug,12:21 IST,41.0,16 Aug,14:36 IST,6.0,,11:00:00
"Sat, 16. Aug",Landed,SQ421 SIA421,Singapore Airlines,SQ/SIA,Departure,,Singapore (SIN / WSSS),16 Aug,11:45 IST,16 Aug,12:51 IST,1.0,16 Aug,20:19 UTC+08,29.0,,11:00:00
"Sat, 16. Aug",Landed,6E5206 IGO5206,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),16 Aug,11:50 IST,16 Aug,12:23 IST,33.0,16 Aug,13:59 IST,9.0,,11:00:00
"Sat, 16. Aug",Landed,6E5097 IGO532H,IndiGo,6E/IGO,Departure,,Hyderabad (HYD / VOHS),16 Aug,11:55 IST,16 Aug,12:51 IST,56.0,16 Aug,13:56 IST,21.0,,11:00:00
"Sat, 16. Aug",Landed,6E5276 IGO24DA,IndiGo,6E/IGO,Departure,,Gwalior (GWL / VIGR),16 Aug,12:00 IST,16 Aug,12:42 IST,42.0,16 Aug,14:22 IST,22.0,,11:00:00
"Sat, 16. Aug",Landed,AI2027 AIC2027,Air India,AI/AIC,Departure,,Frankfurt (FRA / EDDF),16 Aug,12:00 IST,16 Aug,12:45 IST,45.0,16 Aug,17:16 CEST,-13.0,,11:00:00
"Sat, 16. Aug",Landed,AI2503 AIC2503,Air India,AI/AIC,Departure,,Coimbatore (CJB / VOCB),16 Aug,12:00 IST,16 Aug,12:56 IST,56.0,16 Aug,14:35 IST,50.0,,11:00:00
"Sat, 16. Aug",Landed,6E5274 IGO5274,IndiGo,6E/IGO,Departure,,Jodhpur (JDH / VIJO),16 Aug,12:05 IST,16 Aug,13:04 IST,59.0,16 Aug,14:15 IST,25.0,,11:00:00
"Sat, 16. Aug",Landed,6E6937 IGO140V,IndiGo,6E/IGO,Departure,,Allahabad (IXD / VEAB),16 Aug,12:05 IST,16 Aug,14:44 IST,2.0,16 Aug,14:47 IST,32.0,,11:00:00
"Sat, 16. Aug",Landed,IX1238 AXB1238,Air India Express,IX/AXB,Departure,,Bhubaneswar (BBI / VEBS),16 Aug,12:05 IST,16 Aug,13:12 IST,1.0,16 Aug,15:22 IST,52.0,,11:00:00
"Sat, 16. Aug",Landed,IX1070 AXB1070,Air India Express,IX/AXB,Departure,,Goa (GOI / VOGO),16 Aug,12:10 IST,16 Aug,12:40 IST,30.0,16 Aug,13:28 IST,3.0,,11:00:00
"Sat, 16. Aug",Landed,AI2405 AIC2405,Air India,AI/AIC,Departure,,Dehradun (DED / VIDN),16 Aug,12:10 IST,16 Aug,12:31 IST,21.0,16 Aug,14:27 IST,7.0,,12:00:00
"Sat, 16. Aug",Landed,AI276 AIC276,Air India,AI/AIC,Departure,,Colombo (CMB / VCBI),16 Aug,12:25 IST,16 Aug,13:17 IST,52.0,16 Aug,15:31 UTC+0530,31.0,,12:00:00
"Sat, 16. Aug",Landed,6E6028 IGO8RM,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),16 Aug,12:30 IST,16 Aug,13:26 IST,56.0,16 Aug,15:06 IST,26.0,,12:00:00
"Sat, 16. Aug",Landed,6E2043 IGO2043,IndiGo,6E/IGO,Departure,,Patna (PAT / VEPT),16 Aug,12:35 IST,16 Aug,13:09 IST,34.0,16 Aug,15:13 IST,13.0,,12:00:00
"Sat, 16. Aug",Landed,6E5212 IGO52EK,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),16 Aug,12:45 IST,16 Aug,13:09 IST,24.0,16 Aug,14:30 IST,-9.0,,12:00:00
"Sat, 16. Aug",Landed,6E5395 IGO27M,IndiGo,6E/IGO,Departure,,Kolkata (CCU / VECC),16 Aug,12:50 IST,16 Aug,13:29 IST,39.0,16 Aug,15:50 IST,15.0,,12:00:00
"Sat, 16. Aug",Landed,6E5931 IGO5931,IndiGo,6E/IGO,Departure,,Ailinglapalap Island (AIP),16 Aug,12:55 IST,16 Aug,13:14 IST,19.0,16 Aug,21:46 UTC+12,1.0,,12:00:00
"Sat, 16. Aug",Landed,S5112 SDG112,Small Planet Airlines,S5/LLC,Departure,,Belgaum (IXG / VOBM),16 Aug,12:55 IST,16 Aug,19:52 IST,6.0,16 Aug,20:38 IST,6.0,,12:00:00
"Sat, 16. Aug",Landed,QP1951 AKJ195U,AirKenya,QP/XAK,Departure,,Faizabad (AYJ / VEAY),16 Aug,13:00 IST,16 Aug,13:30 IST,30.0,16 Aug,15:24 IST,-5.0,,12:00:00
"Sat, 16. Aug",Landed,QP1127 AKJ112G,AirKenya,QP/XAK,Departure,,Delhi (DEL / VIDP),16 Aug,13:00 IST,16 Aug,13:20 IST,20.0,16 Aug,15:03 IST,-11.0,,12:00:00
"Sat, 16. Aug",Landed,BA198 BAW198,British Airways,BA/BAW,Departure,,London (LHR / EGLL),16 Aug,13:05 IST,16 Aug,13:37 IST,32.0,16 Aug,17:47 BST,-32.0,,12:00:00
"Sat, 16. Aug",Landed,6E824 IGO824,IndiGo,6E/IGO,Departure,,Kanpur (KNU / VIKA),16 Aug,13:10 IST,16 Aug,13:34 IST,24.0,16 Aug,15:23 IST,3.0,,12:00:00
"Sat, 16. Aug",Landed,IX251 AXB251,Air India Express,IX/AXB,Departure,,Sharjah (SHJ / OMSJ),16 Aug,13:10 IST,16 Aug,13:41 IST,31.0,16 Aug,14:32 UTC+04,-32.0,,12:00:00
"Sat, 16. Aug",Landed,QP1498 AKJ149H,AirKenya,QP/XAK,Departure,,Varanasi (VNS / VIBN),16 Aug,13:10 IST,16 Aug,13:44 IST,34.0,16 Aug,15:45 IST,10.0,,12:00:00
"Sat, 16. Aug",Landed,AI179 AIC179,Air India,AI/AIC,Departure,,San Francisco (SFO / KSFO),16 Aug,13:10 IST,16 Aug,13:48 IST,38.0,16 Aug,17:59 PDT,,,12:00:00
"Sat, 16. Aug",Landed,IX2546 AXB2546,Air India Express,IX/AXB,Departure,,Mangalore (IXE / VOML),16 Aug,13:15 IST,16 Aug,13:42 IST,27.0,16 Aug,14:47 IST,-12.0,,12:00:00
"Sat, 16. Aug",Landed,MH175 MAS175,Malaysia Airlines,MH/MAS,Departure,,Kuala Lumpur (KUL / WMKK),16 Aug,13:15 IST,16 Aug,13:52 IST,37.0,16 Aug,21:16 UTC+08,1.0,,12:00:00
"Sat, 16. Aug",Landed,6E831 IGO831,IndiGo,6E/IGO,Departure,,Ranchi (IXR / VERC),16 Aug,13:25 IST,16 Aug,14:34 IST,1.0,16 Aug,16:34 IST,34.0,,12:00:00
"Sat, 16. Aug",Landed,SG9196 SEJ9196,SpiceJet,SG/SEJ,Departure,,Gorakhpur (GOP / VEGK),16 Aug,13:30 IST,16 Aug,15:12 IST,1.0,16 Aug,17:17 IST,1.0,,12:00:00
"Sat, 16. Aug",Landed,AI572 AIC572,Air India,AI/AIC,Departure,,Chennai (MAA / VOMM),16 Aug,13:35 IST,16 Aug,14:07 IST,32.0,16 Aug,16:08 IST,38.0,,12:00:00
"Sat, 16. Aug",Landed,6E615 IGO9TY,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),16 Aug,13:35 IST,16 Aug,14:54 IST,1.0,16 Aug,16:38 IST,53.0,,12:00:00
"Sat, 16. Aug",Landed,QP1503 AKJ150C,AirKenya,QP/XAK,Departure,,Guwahati (GAU / VEGT),16 Aug,13:35 IST,16 Aug,13:58 IST,23.0,16 Aug,16:54 IST,-10.0,,12:00:00
"Sat, 16. Aug",Landed,6E2528 IGO3TC,IndiGo,6E/IGO,Departure,,Madurai (IXM / VOMD),16 Aug,13:40 IST,16 Aug,14:29 IST,49.0,16 Aug,16:14 IST,19.0,,13:00:00
"Sat, 16. Aug",Landed,6E214 IGO214,IndiGo,6E/IGO,Departure,,Srinagar (SXR / VISR),16 Aug,13:45 IST,16 Aug,14:12 IST,27.0,16 Aug,16:29 IST,-10.0,,13:00:00
"Sat, 16. Aug",Landed,6E5337 IGO5337,IndiGo,6E/IGO,Departure,,Chennai (MAA / VOMM),16 Aug,13:45 IST,16 Aug,14:15 IST,30.0,16 Aug,16:10 IST,10.0,,13:00:00
"Sat, 16. Aug",Landed,AI337 AIC337,Air India,AI/AIC,Departure,,Bangkok (BKK / VTBS),16 Aug,13:45 IST,16 Aug,14:30 IST,45.0,16 Aug,20:15 UTC+07,40.0,,13:00:00
"Sat, 16. Aug",Landed,AI2773 AIC2773,Air India,AI/AIC,Departure,,Kolkata (CCU / VECC),16 Aug,13:50 IST,16 Aug,15:04 IST,1.0,16 Aug,17:30 IST,40.0,,13:00:00
"Sat, 16. Aug Unknown",,9I623,Alliance Air,9I/LLR,Departure,,Diu (DIU / VA1P),16 Aug,13:50 IST,,,,,,,,13:00:00
"Sat, 16. Aug",Landed,EY203 ETD203,Etihad Airways,EY/ETD,Departure,,Abu Dhabi (AUH / OMAA),16 Aug,13:50 IST,16 Aug,14:29 IST,39.0,16 Aug,15:45 UTC+04,10.0,,13:00:00
"Sat, 16. Aug",Landed,6E5382 IGO914J,IndiGo,6E/IGO,Departure,,Bangalore (BLR / VOBL),16 Aug,14:00 IST,16 Aug,14:18 IST,18.0,16 Aug,15:39 IST,-25.0,,13:00:00
"Sat, 16. Aug",Landed,QP1380 AKJ138J,AirKenya,QP/XAK,Departure,,Goa (GOX / VOGA),16 Aug,14:00 IST,16 Aug,14:28 IST,28.0,16 Aug,15:27 IST,7.0,,13:00:00
"Sat, 16. Aug",Landed,SG131 SEJ131,SpiceJet,SG/SEJ,Departure,,Cochin (COK / VOCI),16 Aug,14:00 IST,16 Aug,14:06 IST,6.0,16 Aug,16:09 IST,9.0,,13:00:00
"Sat, 16. Aug",Landed,AI2517 AIC2517,Air India,AI/AIC,Departure,,Cochin (COK / VOCI),16 Aug,14:10 IST,16 Aug,14:37 IST,27.0,16 Aug,16:27 IST,22.0,,13:00:00
"Sat, 16. Aug",Landed,6E5141 IGO78W,IndiGo,6E/IGO,Departure,,Goa (GOI / VOGO),16 Aug,14:10 IST,16 Aug,14:27 IST,17.0,16 Aug,15:16 IST,-8.0,,13:00:00
"Sat, 16. Aug",Landed,QP3145 AKJ314E,AirKenya,QP/XAK,Departure,,Ahmedabad (AMD / VAAH),16 Aug,14:15 IST,16 Aug,14:56 IST,41.0,16 Aug,15:51 IST,26.0,,13:00:00
"Sat, 16. Aug",Landed,AI131 AIC131,Air India,AI/AIC,Departure,,London (LHR / EGLL),16 Aug,14:20 IST,16 Aug,15:07 IST,47.0,16 Aug,19:26 BST,-3.0,,13:00:00
"Sat, 16. Aug",Landed,AI2595 AIC2595,Air India,AI/AIC,Departure,,Udaipur (UDR / VAUD),16 Aug,14:25 IST,16 Aug,16:00 IST,1.0,16 Aug,17:17 IST,1.0,,13:00:00
"Sat, 16. Aug",Landed,6E5116 IGO407H,IndiGo,6E/IGO,Departure,,Faizabad (AYJ / VEAY),16 Aug,14:30 IST,16 Aug,14:59 IST,29.0,16 Aug,16:55 IST,10.0,,13:00:00
"Sat, 16. Aug",Landed,QP1451 AKJ145U,AirKenya,QP/XAK,Departure,,Lucknow (LKO / VILK),16 Aug,14:35 IST,16 Aug,15:10 IST,35.0,16 Aug,16:54 IST,4.0,,14:00:00
"Sat, 16. Aug",Landed,6E6802 IGO6802,IndiGo,6E/IGO,Departure,,Nagpur (NAG / VANP),16 Aug,14:40 IST,16 Aug,15:23 IST,43.0,16 Aug,16:38 IST,23.0,,14:00:00
"Sat, 16. Aug",Landed,AI2944 AIC2944,Air India,AI/AIC,Departure,,Delhi (DEL / VIDP),16 Aug,14:40 IST,16 Aug,15:16 IST,36.0,16 Aug,17:02 IST,7.0,,14:00:00
"Sat, 16. Aug",Landed,AI2659 AIC2659,Air India,AI/AIC,Departure,,Chandigarh (IXC / VICG),16 Aug,14:45 IST,16 Aug,15:26 IST,41.0,16 Aug,17:16 IST,1.0,,14:00:00
"Sat, 16. Aug",Landed,6E736 IGO639P,IndiGo,6E/IGO,Departure,,Hubli (HBX / VOHB),16 Aug,14:45 IST,16 Aug,15:34 IST,49.0,16 Aug,16:24 IST,24.0,,14:00:00
"Sat, 16. Aug",Landed,WY204 OMA204,Oman Air,WY/OMA,Departure,,Muscat (MCT / OOMS),16 Aug,14:50 IST,16 Aug,15:27 IST,37.0,16 Aug,15:56 UTC+04,-8.0,,14:00:00
"Sat, 16. Aug",Cancelled,SG715,SpiceJet,SG/SEJ,Departure,,Varanasi (VNS / VIBN),16 Aug,15:00 IST,,,,,,,,14:00:00
"Sat, 16. Aug",Landed,6E6704 IGO6CW,IndiGo,6E/IGO,Departure,,Delhi (DEL / VIDP),16 Aug,15:00 IST,16 Aug,15:28 IST,28.0,16 Aug,17:29 IST,14.0,,14:00:00
